Late_Delivery_Risk,Sales,Order_Item_Quantity,Order_Profit_Per_Order,Days_Scheduled,Category_Name,Customer_Segment,Shipping_Type,Customer_Country,Order_Country,Month_Name,Day_of_Week
1,399.98,1,119.06,2,Fishing,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Saturday
1,249.90,5,68.05,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Saturday
1,119.97,3,-152.48,1,Shop By Sport,Corporate,CASH,Puerto Rico,Estados Unidos,June,Saturday
1,59.99,1,5.66,1,Cleats,Corporate,CASH,Puerto Rico,Estados Unidos,June,Saturday
1,239.96,4,-163.58,1,Cleats,Corporate,CASH,Puerto Rico,Estados Unidos,June,Saturday
0,129.99,1,33.80,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Saturday
0,249.90,5,101.16,2,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Saturday
0,499.95,5,147.02,2,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Saturday
0,200.00,4,72.60,2,Women's Apparel,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Saturday
0,129.99,1,43.87,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Saturday
0,299.95,5,49.58,4,Cleats,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
0,299.97,3,133.94,4,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
0,79.98,2,20.73,4,Shop By Sport,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
0,239.96,4,82.31,4,Cleats,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
0,399.98,1,59.09,4,Fishing,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,199.99,1,3.40,4,Water Sports,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,299.98,1,95.03,4,Camping & Hiking,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,39.99,1,14.17,4,Shop By Sport,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,50.00,1,15.21,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,299.98,1,-472.47,4,Camping & Hiking,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,78.30,4,Water Sports,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,200.00,4,72.00,4,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,399.98,1,-67.20,4,Fishing,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,100.00,2,-20.93,4,Women's Apparel,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,49.98,1,4.55,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,59.99,1,6.78,4,Cleats,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,399.98,1,101.99,4,Fishing,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,100.00,2,24.57,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,399.98,1,126.32,4,Fishing,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,24.99,1,11.13,4,Accessories,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,58.08,4,Water Sports,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,179.97,3,44.34,4,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,49.98,1,21.85,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,99.96,2,40.46,4,Indoor/Outdoor Games,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,36.40,4,Men's Footwear,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,399.98,1,175.99,4,Fishing,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,52.20,4,Water Sports,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,89.18,4,Water Sports,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,200.00,4,75.20,4,Women's Apparel,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,99.96,4,43.18,4,Accessories,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,499.95,5,123.19,4,Cardio Equipment,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,149.94,3,17.06,4,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,499.95,5,-292.47,4,Cardio Equipment,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,23.25,4,Water Sports,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,399.98,1,45.00,4,Fishing,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
0,50.00,1,-31.85,4,Women's Apparel,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
0,50.00,1,1.86,0,Women's Apparel,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,150.00,3,50.40,0,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,36.03,0,Men's Footwear,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,21.36,0,Water Sports,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,179.97,3,1.78,0,Cleats,Corporate,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,199.95,5,57.41,0,Shop By Sport,Corporate,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,29.99,1,-4.10,0,Hunting & Shooting,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,399.98,1,109.19,1,Fishing,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,18.02,1,Men's Footwear,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,49.98,1,-30.70,4,Indoor/Outdoor Games,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,-19.00,4,Water Sports,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,299.98,1,44.50,4,Camping & Hiking,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,299.98,1,94.30,4,Camping & Hiking,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,38.22,4,Men's Footwear,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,90.24,4,Water Sports,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,250.00,5,105.60,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,200.00,4,45.92,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,239.96,4,39.89,4,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,199.98,2,-33.48,4,Cardio Equipment,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,99.96,2,-227.41,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,199.99,1,70.42,4,Water Sports,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,399.98,1,-193.43,4,Fishing,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,29.06,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,155.97,3,46.32,4,Electronics,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,399.98,1,47.25,4,Fishing,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,51.99,1,1.60,4,Electronics,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,100.00,2,46.55,4,Women's Apparel,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Sunday
1,200.00,4,43.16,4,Women's Apparel,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,199.99,1,50.96,4,Water Sports,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,39.99,1,3.34,4,Shop By Sport,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,199.99,1,69.30,4,Water Sports,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,95.97,3,39.90,4,Electronics,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,129.99,1,36.75,1,Men's Footwear,Home Office,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,99.99,1,29.70,1,Cardio Equipment,Home Office,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,199.99,1,98.00,1,Water Sports,Home Office,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,129.99,1,54.91,1,Men's Footwear,Home Office,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,299.98,1,73.71,1,Camping & Hiking,Home Office,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,399.98,1,174.79,1,Fishing,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,299.98,1,82.64,1,Camping & Hiking,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,39.99,1,-67.18,1,Shop By Sport,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,51.99,1,12.23,1,Electronics,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,49.98,1,4.18,1,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,11.25,1,Water Sports,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,299.98,1,-72.00,1,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,399.98,1,14.21,1,Fishing,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,50.00,1,22.21,1,Women's Apparel,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,299.95,5,118.78,1,Cleats,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,159.96,4,76.78,1,Shop By Sport,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,150.00,3,16.44,1,Women's Apparel,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,199.95,5,29.91,1,Shop By Sport,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,200.00,4,78.96,1,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,47.97,3,-4.50,1,Trade-In,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,250.00,5,67.50,1,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,399.98,1,190.11,1,Fishing,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,60.00,2,28.80,4,Girls' Apparel,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,159.96,4,58.79,4,Shop By Sport,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,149.94,3,39.04,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,250.00,5,63.70,4,Women's Apparel,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,57.33,4,Men's Footwear,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,119.98,2,52.91,4,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,41.40,2,Men's Footwear,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,399.96,4,-65.59,2,Cardio Equipment,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,239.96,4,64.50,2,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,150.00,3,16.61,2,Women's Apparel,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,2.08,2,Water Sports,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,36.90,2,Water Sports,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,399.98,1,148.95,2,Fishing,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,50.00,1,-19.00,2,Women's Apparel,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,43.88,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,150.00,3,51.98,2,Women's Apparel,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,10.81,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,-90.52,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,60.25,2,Water Sports,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,399.96,4,89.63,2,Cardio Equipment,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,39.99,1,-0.97,2,Shop By Sport,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,31.20,2,Men's Footwear,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,179.97,3,10.15,2,Cleats,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,100.00,4,42.24,2,Girls' Apparel,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,299.95,5,101.23,2,Cleats,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,199.92,4,-346.36,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,299.97,3,-49.24,2,Cardio Equipment,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,149.94,3,14.17,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,199.92,4,69.97,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,59.26,2,Men's Footwear,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
0,124.95,5,7.48,4,Accessories,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,99.96,2,6.97,4,Indoor/Outdoor Games,Consumer,CASH,EE. UU.,Estados Unidos,June,Sunday
0,299.95,5,38.21,4,Cleats,Consumer,CASH,EE. UU.,Estados Unidos,June,Sunday
0,149.94,3,48.15,4,Indoor/Outdoor Games,Consumer,CASH,EE. UU.,Estados Unidos,June,Sunday
1,299.98,1,40.74,0,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,47.77,0,Men's Footwear,Consumer,CASH,EE. UU.,Estados Unidos,June,Sunday
1,399.98,1,114.83,0,Fishing,Consumer,CASH,EE. UU.,Estados Unidos,June,Sunday
0,88.00,4,9.75,0,Hockey,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,299.95,5,-711.33,0,Cleats,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
0,399.98,1,35.20,0,Fishing,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,100.00,2,26.19,2,Women's Apparel,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,299.98,1,-215.49,2,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,-5.15,2,Men's Footwear,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,159.96,4,33.27,2,Shop By Sport,Home Office,CASH,EE. UU.,Estados Unidos,June,Sunday
1,59.99,1,17.16,2,Cleats,Home Office,CASH,EE. UU.,Estados Unidos,June,Sunday
1,50.00,1,11.42,2,Women's Apparel,Home Office,CASH,EE. UU.,Estados Unidos,June,Sunday
1,129.99,1,37.70,2,Men's Footwear,Home Office,CASH,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,25.35,2,Men's Footwear,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,399.98,1,108.89,2,Fishing,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,199.98,2,66.06,2,Cardio Equipment,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,299.95,5,-481.87,2,Cleats,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
0,249.90,5,103.46,2,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Estados Unidos,June,Sunday
1,119.98,2,27.30,4,Cleats,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,129.99,1,-58.24,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,50.00,1,14.55,4,Women's Apparel,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
1,129.99,1,-4.58,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
0,199.99,1,-6.38,4,Water Sports,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,129.99,1,8.09,4,Men's Footwear,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,299.98,1,37.12,4,Camping & Hiking,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
0,299.95,5,-218.56,4,Cleats,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Sunday
1,150.00,3,-247.50,2,Women's Apparel,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,199.99,1,61.71,2,Water Sports,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,399.98,1,100.15,2,Fishing,Home Office,TRANSFER,EE. UU.,Estados Unidos,June,Sunday
1,199.92,4,3.00,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,179.97,3,48.54,2,Cleats,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Sunday
1,100.00,2,36.75,4,Women's Apparel,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Sunday
0,199.99,1,-121.79,4,Water Sports,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,199.99,1,79.20,4,Water Sports,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,129.99,1,28.39,4,Men's Footwear,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,299.98,1,-33.90,4,Camping & Hiking,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,129.99,1,13.81,4,Men's Footwear,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,399.98,1,157.43,4,Fishing,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Monday
0,249.90,5,68.22,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Monday
0,250.00,5,81.38,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,50.00,1,2.45,4,Women's Apparel,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,159.35,4,Fishing,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,299.98,1,80.99,4,Camping & Hiking,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,124.31,4,Fishing,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,99.99,1,43.68,4,Cardio Equipment,Consumer,CASH,Puerto Rico,Estados Unidos,June,Monday
0,50.00,1,-41.23,4,Women's Apparel,Consumer,CASH,Puerto Rico,Estados Unidos,June,Monday
0,200.00,4,57.46,4,Women's Apparel,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Monday
0,159.96,4,8.26,4,Shop By Sport,Home Office,PAYMENT,EE. UU.,Estados Unidos,June,Monday
0,299.98,1,110.39,4,Camping & Hiking,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,49.98,1,17.27,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,119.98,2,51.33,4,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,119.98,2,40.82,4,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,199.99,1,15.66,4,Water Sports,Consumer,CASH,EE. UU.,Estados Unidos,June,Monday
1,199.99,1,52.78,4,Water Sports,Consumer,CASH,EE. UU.,Estados Unidos,June,Monday
1,200.00,4,81.78,4,Women's Apparel,Consumer,CASH,EE. UU.,Estados Unidos,June,Monday
1,250.00,5,28.35,4,Women's Apparel,Consumer,CASH,EE. UU.,Estados Unidos,June,Monday
0,299.98,1,-3.44,0,Camping & Hiking,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,199.99,1,48.36,0,Water Sports,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,179.97,3,-113.44,0,Cleats,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,100.00,2,-79.20,0,Women's Apparel,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,119.98,2,-1.60,2,Cleats,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,129.99,1,29.40,4,Men's Footwear,Home Office,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,3.40,4,Fishing,Home Office,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,299.98,1,69.72,4,Camping & Hiking,Home Office,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,299.97,3,101.84,4,Cardio Equipment,Home Office,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,299.97,3,97.01,4,Cardio Equipment,Corporate,TRANSFER,Puerto Rico,Estados Unidos,June,Monday
1,49.98,1,12.60,4,Indoor/Outdoor Games,Corporate,TRANSFER,Puerto Rico,Estados Unidos,June,Monday
1,179.97,3,49.58,4,Cleats,Corporate,TRANSFER,Puerto Rico,Estados Unidos,June,Monday
1,100.00,2,-73.30,4,Women's Apparel,Corporate,TRANSFER,Puerto Rico,Estados Unidos,June,Monday
1,31.99,1,14.88,2,Electronics,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,249.90,5,87.15,2,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,299.98,1,28.47,2,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,114.83,2,Fishing,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,129.99,1,21.73,2,Men's Footwear,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,129.99,1,54.99,2,Men's Footwear,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,150.00,3,28.13,2,Women's Apparel,Corporate,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,99.96,2,8.31,4,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,119.67,4,Fishing,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Monday
1,129.99,1,53.23,4,Men's Footwear,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Monday
0,129.99,1,40.86,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,299.95,5,-192.06,4,Cleats,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,129.99,1,44.59,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Monday
1,250.00,5,65.31,2,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,199.99,1,49.14,2,Water Sports,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,134.97,3,49.60,2,Tennis & Racquet,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,199.99,1,0.00,2,Water Sports,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,59.99,1,12.42,1,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,199.99,1,49.92,1,Water Sports,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,200.00,4,8.80,1,Women's Apparel,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,239.96,4,60.52,2,Cleats,Corporate,CASH,EE. UU.,Estados Unidos,June,Monday
1,39.98,2,10.08,2,Golf Balls,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,100.00,2,36.00,2,Women's Apparel,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,129.99,1,39.52,2,Men's Footwear,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,121.67,2,Fishing,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
1,299.95,5,94.56,2,Cleats,Consumer,DEBIT,EE. UU.,Estados Unidos,June,Monday
0,179.97,3,56.15,2,Cleats,Corporate,PAYMENT,EE. UU.,Estados Unidos,June,Monday
1,150.00,3,58.80,2,Women's Apparel,Consumer,TRANSFER,EE. UU.,Estados Unidos,June,Monday
1,399.98,1,-279.17,2,Fishing,Corporate,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
1,119.98,2,8.64,2,Cleats,Corporate,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
1,199.99,1,24.25,2,Water Sports,Corporate,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
1,399.98,1,174.83,4,Fishing,Consumer,DEBIT,Puerto Rico,Estados Unidos,June,Monday
1,399.98,1,-91.85,4,Fishing,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
1,250.00,5,-3.36,4,Women's Apparel,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
1,299.95,5,99.36,4,Cleats,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,299.98,1,82.87,4,Camping & Hiking,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,399.98,1,28.50,4,Fishing,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,50.00,1,-38.35,4,Women's Apparel,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,129.99,1,-99.83,4,Men's Footwear,Home Office,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,179.97,3,36.66,4,Cleats,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
0,199.99,1,71.14,4,Water Sports,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
0,249.90,5,21.25,4,Indoor/Outdoor Games,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
0,129.99,1,35.31,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Estados Unidos,June,Monday
0,159.96,4,7.83,4,Shop By Sport,Corporate,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,399.96,4,37.96,4,Cardio Equipment,Corporate,DEBIT,Puerto Rico,Estados Unidos,June,Monday
0,39.99,1,-1.96,4,Shop By Sport,Corporate,DEBIT,Puerto Rico,Estados Unidos,June,Monday
1,299.98,1,-125.27,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Monday
1,199.92,4,58.06,4,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Monday
1,119.97,3,-12.45,4,Shop By Sport,Consumer,PAYMENT,EE. UU.,Estados Unidos,June,Monday
